id;ide;ide_other;ide_reason;ide_reason_other;ide_rating;ide_moving_reason;ide_moving_reason_other;language;language_other;language_reason;language_reason_other;language_rating;language_moving_reason;language_moving_reason_other;appstack;appstack_other;appstack_reason;appstack_reason_other;appstack_rating;appstack_moving_reason;appstack_moving_reason_other;architecture;architecture_other;architecture_reason;architecture_reason_other;architecture_rating;architecture_moving_reason;architecture_moving_reason_other;database;database_other;database_reason;database_reason_other;database_rating;database_moving_reason;database_moving_reason_other;devops;devops_reason;devops_reason_other;performance;performance_reason;performance_reason_other;exciting_tech;tech_choices;productivity_boost;job_description;job_description_other;company;teamsize;experience_years;country
60496c2d44cfe169bfd22d6f85b02f1f;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;6;;;Spring ;;;Don't know ;7;;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;7;;;Cassandra;;;Using titandb over cassandra;7;;;The Dev team and the Ops team work together;Faster delivery of features;;We react to the user complains;We don't know how to properly address performance issues;;Kotlin;I wish we've chosen a different set of technologies;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);50-100;5;Israel and the Occupied Territories
76858f7039d437bdd3712533d7cdb0ad;NetBeans IDE;;Familiarity: it's what I know;;9;;;Java 7 (or older);;Team skills: it was what we knew the best;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;Oracle DB;;Company policy: we have licenses already;;9;;;At least we talk to the Ops people;Better internal communication;;We react to the user complains;Performance has never been a requirement;;Bamboo;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Management (People/Project);;Midsized company (I work in an open plan office);3-9;15;New Zealand
fa6bd6048c0235f8cc43d23e2a21ff18;IntelliJ IDEA;;Functionality: it's superior;;8;;;Scala;;Functional superiority;;8;;;Reactive stack, i.e. Play framework, Lagom, Vert.x, etc;;It's functionally superior;;6;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;Cassandra;;Suitability: it fits our architechture / requirements;;8;;;We are the DevOps ;Lowering complexity of the maintenance;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;"Akka;Pact;";We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;18;Great Britain
537be254baa583e8d4a16cd82335a24d;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Functional superiority;;9;;;No stack, i.e. plain old Java;;Familiarity: we know it the best;;10;;;Monolith;;Familiarity: we have the skills and know we can make it work;;10;;;Oracle DB;;Suitability: it fits our architechture / requirements;;10;;;We don't even have ops;Stable operating environment;;We react to the user complains;;No performance problems, pure SQL and PL/SQL no ORM;GWT;We're good, it feels productive, and we know how to move forward;I need more tools not changing the existing;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);3-9;26;United States of America (USA)
6ff20477800d619b902297921d0959f8;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Custom in-house monstrocity;;Ecosystem: tooling, libraries, plenty of users, and support;;4;Not enough time / money to migrate the project though I know it'll be better;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;5;The project kinda works, don't touch what's not completely broken;;Oracle DB;;Suitability: it fits our architechture / requirements;;8;;;We don't even have ops;Stable operating environment;;We react to the user complains;Performance tooling / experts are expensive;;"gitlab;kotlin;react;go;postgresql ";I wish we've chosen a different set of technologies;Project architecture;Software Developer;;Midsized company (I work in an open plan office);10-19;15;France
b0cf1991b793abbd3e373810fa407406;Eclipse IDE;;Company policy;;7;;;Java 7 (or older);;Ecosystem: community, tools, libraries;;6;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;Oracle DB;;Company policy: we have licenses already;;6;;;We have a DevOps engineer;Stable operating environment;;We have APMs and monitor health of the deployments;We don't know how to properly address performance issues;;machine learning;It feels unproductive, but the project is easy to maintain in production;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);20-49;5;Brazil
0ddda45f9bbe7a1ce95d731cfb8bc1a2;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;9;;;Lightweight frameworks, i.e. Dropwizard, SparkJava, Ratpack, etc ;;Project requirements: it was the best fit for this particular project;;7;;;Library or framework;;Our application stack encourages it;;8;;;MySQL;;Suitability: it fits our architechture / requirements;;8;;;The Dev team and the Ops team work together;Stable operating environment;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;Spark;We're good, it feels productive, and we know how to move forward;Project architecture;Team Lead;;Small company (I work in a shared office space or small office);3-9;8;India
7367d69fabf1ecef22d8c773077338dd;Eclipse IDE;;Company policy;;10;;;Java 8 (or newer);;Functional superiority;;10;;;Java EE;;Familiarity: we know it the best;;9;;;Monolith;;Suitability: it fits our requirements most effectively;;9;;;Oracle DB;;Company policy: we have licenses already;;9;;;We don't even have ops;Faster resolution of problems;;We react to the user complains;Performance has never been a requirement;;swing;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Architect;;Small company (I work in a shared office space or small office);20-49;10;Colombia
ad9ef267bcf8ae772222a231d6a8a962;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Team skills: it was what we knew the best;;9;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Serverless;;Suitability: it fits our requirements most effectively;;9;;;MongoDB;;Suitability: it fits our architechture / requirements;;9;;;We have a DevOps engineer;Faster resolution of problems;;Developers are equipped with profilers to monitor performance;Performance directly affects our bottom line;;Vaadin;We're good, it feels productive, and we know how to move forward;Application stack ;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);20-49;12;Australia
a7584febe1129c302d8fd8b3eab21a2c;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Team skills: it was what we knew the best;;7;;;Reactive stack, i.e. Play framework, Lagom, Vert.x, etc;;It's functionally superior;;9;;;SOA;;Suitability: it fits our requirements most effectively;;8;;;;None;;;;;;We don't even have ops;;I have to, we have no devops;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;"Scala;Akka;vavr";We're good, it feels productive, and we know how to move forward;Programming language;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;4;Poland
f8d6d18be5a2f8a341244cf0b82f8d69;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Company policy: we're a $LANG shop;;8;;;Lightweight frameworks, i.e. Dropwizard, SparkJava, Ratpack, etc ;;It's functionally superior;;8;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;8;;;Oracle DB;;Suitability: it fits our architechture / requirements;;8;;;We have a DevOps engineer;Stable operating environment;;We have professional perf engineers in the team;Performance directly affects our bottom line;;Kotlin;We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Midsized company (I work in an open plan office);100+;10;United States of America (USA)
e745a01c9adddcddf16727b2e0df9919;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 7 (or older);;Ecosystem: community, tools, libraries;;9;;;Lightweight frameworks, i.e. Dropwizard, SparkJava, Ratpack, etc ;;It's functionally superior;;9;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;9;;;Oracle DB;;Company policy: we have licenses already;;2;It's a fixed project / company requirement;;At least we talk to the Ops people;Faster delivery of features;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;docker;I wish we've chosen a different set of technologies;Application stack ;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);10-19;10;France
97ce5b537ddd700838349e4131421408;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Team skills: it was what we knew the best;;9;;;Spring ;;Company policy: we have other projects using the same stack;;9;;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;8;;;MySQL;;Budget;;5;It's a fixed project / company requirement;;The Dev team and the Ops team work together;Faster resolution of problems;;We have APMs and monitor health of the deployments;Performance tooling / experts are expensive;;Reactive Java;We're good, it feels productive, and we know how to move forward;Virtualization tools;Software Developer;;Small company (I work in a shared office space or small office);10-19;3;Bosnia & Herzegovina
6402745f4796dad59fd6168cfe9cc281;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Team skills: it was what we knew the best;;9;;;Custom in-house monstrocity;;Familiarity: we know it the best;;9;;;Microservices;;Familiarity: we have the skills and know we can make it work;;9;;;;Aerospike;Suitability: it fits our architechture / requirements;;8;;;The Dev team and the Ops team work together;Faster delivery of features;;Developers are equipped with profilers to monitor performance;Performance directly affects our bottom line;;none;We're good, it feels productive, and we know how to move forward;Virtualization tools;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;14;United States of America (USA)
219492e67116226a7f6b6ccf8d8a7f57;IntelliJ IDEA;;Functionality: it's superior;;7;;;Java 8 (or newer);;Functional superiority;;9;;;Spring ;;It's functionally superior;;9;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;7;;;Postgres;;Developer friendliness;;10;;;We have a DevOps engineer;Faster delivery of features;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;"gRPC;Kubernetes";I wish we've chosen a different set of technologies;Project architecture;Architect;;Enterprise Company (I work in a cubicle or large open plan office);100+;25;United States of America (USA)
c2610c7a43f9e52ab1d3d2fa6bc8486a;NetBeans IDE;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Java EE;;Familiarity: we know it the best;;7;;;;Resftul & Primefaces;Familiarity: we have the skills and know we can make it work;;9;;;MySQL;;Familiarity: we know it the best;;8;;;We don't even have ops;Faster delivery of features;;We react to the user complains;We don't know how to properly address performance issues;;"Ionic; TypeScript; Angular2";We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Small company (I work in a shared office space or small office);10-19;12;Argentina
fa1ace83780947d394f300d852317a30;Eclipse IDE;;Project requires it;;7;;;Java 7 (or older);;Ecosystem: community, tools, libraries;;9;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;5;It's a fixed project / company requirement;;MySQL;;It's strongly encouraged by our application stack choice;;9;;;We have a DevOps engineer;Lowering complexity of the maintenance;;We react to the user complains;Performance has never been a requirement;;Spring boot;We're good, it feels productive, and we know how to move forward;Virtualization tools;Software Developer;;Midsized company (I work in an open plan office);3-9;12;Finland
41392f17ee2da9c1fff95c1aac9f7caa;Eclipse IDE;;Familiarity: it's what I know;;6;;;Java 8 (or newer);;Team skills: it was what we knew the best;;7;;;Spring ;;It's functionally superior;;7;;;SOA;;Suitability: it fits our requirements most effectively;;5;The project kinda works, don't touch what's not completely broken;;MySQL;;Suitability: it fits our architechture / requirements;;7;;;We don't even have ops;Better internal communication;;We don't care;Performance has never been a requirement;;Angular2;We're good, it feels productive, and we know how to move forward;IDE;Architect;;Small company (I work in a shared office space or small office);1-2;27;India
eb5acf6f022001202209fbe0ca0e5d51;Eclipse IDE;;Familiarity: it's what I know;;7;;;Java 8 (or newer);;Functional superiority;;8;;;Spring ;;It's functionally superior;;8;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;6;;;MS SQL;;Budget;;7;;;We don't even have ops;Stable operating environment;;We don't care;Performance directly affects our bottom line;;React;We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Small company (I work in a shared office space or small office);10-19;15;Brazil
82a4d516a6f8f9208c8fa7e4b863ed66;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;;Upgraded a legacy Java app to use the latest version of Java;6;;;;Servlets;Ecosystem: tooling, libraries, plenty of users, and support;;4;;I don't like other Java web frameworks, so it's the default;Monolith;;Suitability: it fits our requirements most effectively;;10;;;Postgres;;Familiarity: we know it the best;;9;;;We are the DevOps ;Lowering complexity of the maintenance;;We react to the user complains;Performance has never been a requirement;;None;It feels unproductive, but the project is easy to maintain in production;We need to become DevOps;Software Developer;;Startup (I work in a small cupboard at home);1-2;8;United States of America (USA)
6fb7fe0475f6cc8c423465c7d7075fed;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Team skills: it was what we knew the best;;8;;;Spring ;;Project requirements: it was the best fit for this particular project;;8;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;8;;;Postgres;;Suitability: it fits our architechture / requirements;;8;;;We have a DevOps engineer;Faster delivery of features;;We have APMs and monitor health of the deployments;Performance tooling / experts are expensive;;minio;We're good, it feels productive, and we know how to move forward;Project architecture;Team Lead;;Startup (I work in a small cupboard at home);3-9;25;Great Britain
45fed1404b3c531facc8efdd2ce9e159;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 7 (or older);;Ecosystem: community, tools, libraries;;9;;;Spring ;;Familiarity: we know it the best;;9;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;9;;;Oracle DB;;Company policy: we have licenses already;;8;;;At least we talk to the Ops people;Better internal communication;;We react to the user complains;We don't know how to properly address performance issues;;react;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;5;Brazil
476b577f489d14995cde0e9ffce72447;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 7 (or older);;Team skills: it was what we knew the best;;8;;;Spring ;;It's functionally superior;;8;;;Monolith;;Company policy: all projects use it;;8;;;Oracle DB;;Suitability: it fits our architechture / requirements;;8;;;We don't even have ops;Lowering complexity of the maintenance;;We react to the user complains;Performance tooling / experts are expensive;;ReactsJS , OpenShift,AWS;The tools are fine, the project is just too old;I need more tools not changing the existing;Team Lead;;Midsized company (I work in an open plan office);3-9;9;Sudan
dda4d23d7828891704b0f9c463230eea;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 7 (or older);;Company policy: we're a $LANG shop;;6;;;Spring ;;It's functionally superior;;8;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;9;;;Oracle DB;;Company policy: we have licenses already;;8;;;Not interested, we like the wall where it is;;Not adopting devops atm;We react to the user complains;Performance tooling / experts are expensive;;Aws;The tools are fine, the project is just too old;Project architecture;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);3-9;18;Belgium
ed7ceaf29295d6b91d2e4b98b26aff76;IntelliJ IDEA;;Functionality: it's superior;;9;;;JavaScript;;Functional superiority;;7;;;Custom in-house monstrocity;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;Microservices;;Suitability: it fits our requirements most effectively;;9;;;Postgres;;It's strongly encouraged by our application stack choice;;8;;;We have a DevOps engineer;Faster delivery of features;;We have APMs and monitor health of the deployments;;It works for now, and load test results suggest it works for a reasonable time in the future!;ReactJS;We're good, it feels productive, and we know how to move forward;Programming language;Team Lead;;Midsized company (I work in an open plan office);20-49;6;Iran
7f29c43647b0a220e05c136c8625d36f;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Functional superiority;;8;;;Spring ;;Company policy: we have other projects using the same stack;;7;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;7;;;;db2;Company policy: we have licenses already;;3;It's a fixed project / company requirement;;At least we talk to the Ops people;Faster resolution of problems;;We react to the user complains;Performance tooling / experts are expensive;;spring boot;We're good, it feels productive, and we know how to move forward;Database;Software Developer;;Midsized company (I work in an open plan office);3-9;18;Norway
77709c02cafb408d21f783f7f9481ecb;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Functional superiority;;9;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;MySQL;;Familiarity: we know it the best;;8;;;The Dev team and the Ops team work together;Better internal communication;;We don't care;Performance has never been a requirement;;Kotlin;We're good, it feels productive, and we know how to move forward;Project architecture;Architect;;Midsized company (I work in an open plan office);3-9;9;Colombia
183b3cdd3fc313d720e5bb681aa62dfa;NetBeans IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Java EE;;Familiarity: we know it the best;;10;;;Monolith;;Familiarity: we have the skills and know we can make it work;;7;;;Oracle DB;;Company policy: we have licenses already;;3;It's a fixed project / company requirement;;We are the DevOps ;Stable operating environment;;We benchmark or have performance tests to catch regressions;;Our apps are usually quite fast without extra effort;Docker;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);3-9;20;United States of America (USA)
0eaeb8fd26190cc3e7ef34a34d3b0560;Eclipse IDE;;Company policy;;8;;;Java 7 (or older);;Company policy: we're a $LANG shop;;8;;;Custom in-house monstrocity;;Ecosystem: tooling, libraries, plenty of users, and support;;3;It's a fixed project / company requirement;;SOA;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;Oracle DB;;Company policy: we have licenses already;;5;The data is too large to migrate;;The Dev team and the Ops team work together;Better internal communication;;We benchmark or have performance tests to catch regressions;Performance has never been a requirement;;none;The tools are fine, the project is just too old;Project architecture;Developer Advocate/Technical Evangelist;;Enterprise Company (I work in a cubicle or large open plan office);50-100;30;Switzerland
340ecb4d95e252624209f49212f4d5be;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Team skills: it was what we knew the best;;9;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;6;;;Microservices;;Suitability: it fits our requirements most effectively;;7;;;Postgres;;Suitability: it fits our architechture / requirements;;9;;;The Dev team and the Ops team work together;Stable operating environment;;We benchmark or have performance tests to catch regressions;;Mostly insignificant if architecture is done right;Kotlin, Clojure, Rx;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Architect;;Midsized company (I work in an open plan office);3-9;25;Germany
f4e0cd47a12ffe39e0d9d19240c56478;IntelliJ IDEA;;Functionality: it's superior;;7;;;Groovy;;Functional superiority;;8;;;No stack, i.e. plain old Java;;Project requirements: it was the best fit for this particular project;;6;;;Library or framework;;Suitability: it fits our requirements most effectively;;7;;;Oracle DB;;Company policy: we have licenses already;;6;;;At least we talk to the Ops people;Faster delivery of features;;We react to the user complains;We don't know how to properly address performance issues;;Geb;I wish we've chosen a different set of technologies;Programming language;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);20-49;15;Russian Federation
fbcffc5668246075b4cbcab8b8053a1d;Eclipse IDE;;Familiarity: it's what I know;;6;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Java EE;;Company policy: we have other projects using the same stack;;8;;;Split architecture: frontend / backend;;Company policy: all projects use it;;8;;;;UDB;Company policy: we have licenses already;;6;;;The Dev team and the Ops team work together;Faster resolution of problems;;We benchmark or have performance tests to catch regressions;;basic performance testing only;casasndra;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Architect;;Enterprise Company (I work in a cubicle or large open plan office);10-19;32;
b7695aedd592ceadeab1b54ac14780c9;Eclipse IDE;;Familiarity: it's what I know;;7;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;9;;;Java EE;;It's functionally superior;;8;;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;Oracle DB;;Familiarity: we know it the best;;3;;planned for next year;At least we talk to the Ops people;Stable operating environment;;We react to the user complains;;limited budget;"hadoop; dynatrace; dell boomi; sap hana";The tools are fine, the project is just too old;We need to become DevOps;Architect;;Enterprise Company (I work in a cubicle or large open plan office);20-49;20;Israel and the Occupied Territories
8b8839dcd6250757da40f179c1acd66f;Eclipse IDE;;Company policy;;7;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Spring ;;It's functionally superior;;9;;;SOA;;Our application stack encourages it;;9;;;Oracle DB;;Suitability: it fits our architechture / requirements;;9;;;The Dev team and the Ops team work together;Lowering complexity of the maintenance;;We benchmark or have performance tests to catch regressions;Performance tooling / experts are expensive;;Intellij;We're good, it feels productive, and we know how to move forward;IDE;Software Developer;;Midsized company (I work in an open plan office);10-19;8;India
dddb861e5199a99e6e51b6c1efe20ff4;NetBeans IDE;;;Good UX & UI, Stable, Good Memory Management/Optimized, Good Amount of Functionality And Features;8;;;Java 8 (or newer);;;Well Structured Apis and Api Docs, Good Ecosystem, Platform Independent;8;;;Spring ;;Project requirements: it was the best fit for this particular project;;7;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;MySQL;;Developer friendliness;;7;;;We don't even have ops;;Don't have ops yet, but would like to think about it;We benchmark or have performance tests to catch regressions;;Focused on data structures & algorithms used, to care enough for performance;"GWT;Android";We're good, it feels productive, and we know how to move forward;Project architecture;Team Lead;;Contractor / Freelance (I work when, where and for whom I want!);3-9;4;Nepal
ddf3c2cbfe16a746c6b044e5066e6cfa;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Team skills: it was what we knew the best;;7;;;Java EE;;Company policy: we have other projects using the same stack;;8;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;9;;;Oracle DB;;Company policy: we have licenses already;;9;;;We are the DevOps ;Faster resolution of problems;;We react to the user complains;Performance has never been a requirement;;Wildfly Swarm, Docker;We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Midsized company (I work in an open plan office);3-9;9;Austria
bc6005a69e971e1b0316d435acae8410;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Functional superiority;;8;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;SOA;;Legacy reasons: it was picked ages ago, must have made sense then;;3;The team is large and inflexible;;MySQL;;Familiarity: we know it the best;;7;;;We have a DevOps engineer;Faster delivery of features;;We benchmark or have performance tests to catch regressions;Performance tooling / experts are expensive;;"Spring boot; Spring cloud; docker";We're good, it feels productive, and we know how to move forward;We need to become DevOps;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;5;France
f097919905169a2c08b30fe7bdce45ba;NetBeans IDE;;Functionality: it's superior;;8;;;Java 7 (or older);;;Incompatibility with Java 8 for another applications;6;;;;Custom in-house engine based on reflection;It's functionally superior;;9;;;;Web Application via Post-Back on Server;Suitability: it fits our requirements most effectively;;8;;;Oracle DB;;Company policy: we have licenses already;;8;;;We don't even have ops;Better internal communication;;We react to the user complains;We don't know how to properly address performance issues;;"Agile;SCRUM;";We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);20-49;11;Brazil
8687659fa64229232d42581086b4fc4f;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;9;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;Oracle DB;;Company policy: we have licenses already;;6;;;We have a DevOps engineer;Faster delivery of features;;We react to the user complains;Performance directly affects our bottom line;;Clojure;We're good, it feels productive, and we know how to move forward;Programming language;Architect;;Enterprise Company (I work in a cubicle or large open plan office);3-9;5;Italy
585d4654bb66d1b21f188ae93d53bcc3;Eclipse IDE;;Project requires it;;7;;;Java 7 (or older);;Ecosystem: community, tools, libraries;;8;;;;Non-traditional app - embedded devices;Project requirements: it was the best fit for this particular project;;5;We're tied to specific tooling for the platform;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;4;It's a fixed project / company requirement;;;Proprietary - in-house;It's strongly encouraged by our application stack choice;;4;It's a fixed project / company requirement;;The Dev team and the Ops team work together;Stable operating environment;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;None, trying to move away from Java;The tools are fine, the project is just too old;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);50-100;10;Portugal
7f4b67ff3f4d1c928229399a2664360b;Eclipse IDE;;Company policy;;2;;manager's decision;Java 7 (or older);;Ecosystem: community, tools, libraries;;7;;;;Struts 2;Familiarity: we know it the best;;1;Not enough time / money to migrate the project though I know it'll be better;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;8;;;MS SQL;;Company policy: we have licenses already;;5;It's a fixed project / company requirement;;We have a DevOps engineer;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;"Hibernate;Java 8;";I wish we've chosen a different set of technologies;Project architecture;Software Developer;;Small company (I work in a shared office space or small office);10-19;15;Poland
6244ef96613e8f8258b0dd207e0122bc;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 7 (or older);;Company policy: we're a $LANG shop;;4;It's a fixed project / company requirement;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;Oracle DB;;Company policy: we have licenses already;;7;;;The Dev team and the Ops team work together;Lowering complexity of the maintenance;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;Kotlin;I wish we've chosen a different set of technologies;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;4;Great Britain
22e2b91ff599acadbf92cbbbc1722412;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 7 (or older);;Functional superiority;;8;;;Spring ;;It's functionally superior;;9;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;10;;;MySQL;;Suitability: it fits our architechture / requirements;;7;;;At least we talk to the Ops people;Better internal communication;;We benchmark or have performance tests to catch regressions;Performance has never been a requirement;;Angular 2;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Software Developer;;Midsized company (I work in an open plan office);3-9;10;Brazil
635473b6ffa947a607beea247c07ab9f;NetBeans IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Functional superiority;;10;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;9;;;MySQL;;Familiarity: we know it the best;;9;;;We don't even have ops;;I don't know;Developers are equipped with profilers to monitor performance;We don't know how to properly address performance issues;;"Vaadin;Spring;";We're good, it feels productive, and we know how to move forward;IDE;Software Developer;;Startup (I work in a small cupboard at home);1-2;6;Colombia
3b56d00d4a2d427730fa893af4ef817f;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Functional superiority;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;8;;;MS SQL;;Company policy: we have licenses already;;9;;;The Dev team and the Ops team work together;Lowering complexity of the maintenance;;Developers are equipped with profilers to monitor performance;Performance directly affects our bottom line;;Docker;We're good, it feels productive, and we know how to move forward;Virtualization tools;Team Lead;;Midsized company (I work in an open plan office);3-9;15;Brazil
eef02f0d57af002d537c333bab9649cb;NetBeans IDE;;Functionality: it's superior;;8;;;Java 7 (or older);;Functional superiority;;10;;;Java EE;;It's functionally superior;;8;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;6;;;MySQL;;Suitability: it fits our architechture / requirements;;9;;;We don't even have ops;Lowering complexity of the maintenance;;Developers are equipped with profilers to monitor performance;Performance has never been a requirement;;core java;We're good, it feels productive, and we know how to move forward;Project architecture;Architect;;Contractor / Freelance (I work when, where and for whom I want!);3-9;20;United States of America (USA)
